t,quest,pweight,female,age,age2,cohort_y,zyear,cohorty,b_place,fethnic,spouse_ch,spouse,unmarried,married,married_1,married_2,married_3,married_4,educyr,seducyr,feducyr,edu_boy,edu_girl,patrilocala,patrilocalb,patrilineal,conflict1,conflict2,conflict3,poshi,divorce,lineage,ggran,gran,fm,hw,sib,sd3,gsd3,singlef,bigf,inf,coref,hwf,inc,lninc,incf,lnincf,greenvote,social,urbanize,kao,tpi,ntpc,religion,tvt,web,foreign,beench,hardship,background,rich,ilazy,wlazy,happiness,geron,auto,tittat,confuse,freesp,ig,mparty,powerb,judgei,protest,webprotest,demo,taiwanese,indepen,proinde,prouni,egp,workforce,wclass,year,grandf,ageg
1,1,,0,59,3481,1,1942,4,306,2,0,0,0,1,1,0,0,0,16,15,6,,,,,,,,,,,,,0,1,1,0,1,0,0,1,0,0,0,250000,12.429216,250000,12.429216,1,3,1,0,1,0,0,1,0.5,1,1,2,2,1,3,3,2,2,2,1,1,2,1,1,1,-3,1,,3,3,1,3,3,1,1,4,2000,1,8
1,1,,0,48,2304,2,1953,6,370,1,0,0,0,1,1,0,0,0,16,14,12,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,1,0,105000,11.561716,115000,11.652687,0,3,1,0,1,0,3,1.5,0,1,1,2,2,1,2,2,1,2,2,-1,-1,2,-1,-1,-1,-1,0,,3,3,0,4,3,1,1,2,2000,0,6
1,1,,0,48,2304,2,1953,6,330,2,0,0,0,1,1,0,0,0,16,14,14,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,1,0,250000,12.429216,250000,12.429216,1,5,1,0,1,0,3,1,0.5,1,1,3,3,1,3,3,1,2,2,1,-1,2,-1,-1,1,-1,1,,3,3,1,4,2,1,1,2,2000,0,6
1,1,,0,42,1764,2,1959,7,300,1,0,0,0,1,1,0,0,0,15,16,14,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,1,0,45000,10.714417,95000,11.461632,1,2,1,0,1,0,3,1,0,1,0,3,3,1,2,2,-1,2,2,1,,2,-1,-1,1,-1,0,,3,2,0,3,3,3,1,1,2000,0,5
1,1,,0,25,625,4,1976,11,105,3,0,0,1,0,0,0,0,0,16,0,16,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,1,0,0,,65000,11.082143,0,3,1,0,1,0,0,0.5,0.5,1,0,3,2,-3,,2,1,2,2,-1,-1,2,-1,1,-1,1,0,,3,2,0,2,,0,0,0,2000,0,2
1,1,,1,66,4356,0,1935,3,514,1,0,0,0,1,0,0,1,0,0,6,0,,,,,,,,,,,,,0,0,0,0,1,1,0,1,0,0,0,0,,15000,9.6158056,0,2,1,0,1,0,1,5,0,1,0,4,3,1,3,1,2,,,,3,,,-1,,,0,,3,3,0,,4,0,0,0,2000,1,10
1,1,,1,35,1225,3,1966,9,106,3,0,0,1,0,0,0,0,0,14,0,6,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,1,0,25000,10.126631,75000,11.225244,1,3,1,0,1,0,0,2,2,1,1,3,2,-1,3,2,1,2,2,1,-1,2,-1,-1,-1,-1,0,,2,0,-1,2,3,3,1,1,2000,0,4
1,1,,0,27,729,4,1974,10,106,3,0,0,1,0,0,0,0,0,14,0,12,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,1,0,35000,10.463103,105000,11.561716,0,3,1,0,1,0,0,1,0.5,0,0,3,2,1,3,4,1,1,3,3,3,2,1,3,-1,-1,0,,2,3,-1,2,3,1,1,2,2000,0,2
1,1,,1,54,2916,1,1947,5,306,2,0,0,0,1,1,0,0,0,16,16,0,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,1,0,65000,11.082143,105000,11.561716,0,6,1,0,1,0,1,1,0,1,1,2,3,1,1,1,1,1,1,-1,-1,1,-3,-3,3,-3,1,,3,0,0,2,4,2,1,2,2000,0,7
1,1,,1,71,5041,0,1930,1,14,3,0,0,0,1,0,0,0,1,9,12,0,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,1,1,0,1,0,0,2,0,0,0,3,2,3,3,4,-1,,,,,,,,,,0,,3,1,-1,1,,0,0,0,2000,0,11
1,1,,1,43,1849,2,1958,7,103,3,0,0,0,1,1,0,0,0,12,12,12,,,,,,,,,,,,,0,0,1,1,1,0,0,0,0,1,0,25000,10.126631,35000,10.463103,0,1,1,0,1,0,1,5,1,1,1,3,3,3,2,2,1,2,2,3,3,3,3,1,3,-3,0,,3,2,0,4,4,0,0,0,2000,0,5
1,1,,1,81,6561,0,1920,0,16,3,0,0,0,1,0,0,0,1,0,6,0,,,,,,,,,,,,,0,0,0,0,1,1,0,1,0,0,0,0,,0,,0,1,1,0,1,0,0,1,0,1,1,2,3,3,,1,-1,,,,,,,,,,0,,3,0,-1,,4,0,0,0,2000,1,11
1,1,,0,40,1600,2,1961,8,106,1,0,0,0,1,1,0,0,0,16,12,6,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,1,0,65000,11.082143,145000,11.884489,0,4,1,0,1,0,0,0.33333334,3,0,0,2,3,1,3,1,1,2,2,-1,-1,2,-1,-1,-1,-1,0,,3,3,0,3,2,1,1,2,2000,0,5
1,1,,0,35,1225,3,1966,9,100,3,0,0,0,1,1,0,0,0,14,14,0,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,1,0,65000,11.082143,115000,11.652687,0,4,1,0,1,0,0,0.5,0.5,1,0,2,3,3,3,1,1,1,1,-3,-3,1,-3,-1,-1,-1,0,,3,1,0,2,4,2,1,2,2000,0,4
1,1,,0,34,1156,3,1967,9,106,1,0,0,0,1,1,0,0,0,14,12,6,,,,,,,,,,,,,0,1,1,0,1,0,0,1,0,0,0,35000,10.463103,85000,11.350407,0,3,1,0,1,0,2,3,2,1,0,1,4,1,3,1,1,1,1,-3,-1,2,-1,-3,-3,-3,0,,3,3,0,2,4,3,1,1,2000,1,3
1,1,,0,72,5184,0,1929,1,111,1,0,0,0,1,1,0,0,0,9,6,0,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,1,0,25000,10.126631,95000,11.461632,1,3,1,0,1,0,1,0.5,0,1,1,3,2,1,3,4,2,2,2,-1,-3,1,-3,-1,-1,-1,0,,3,3,0,2,4,2,1,2,2000,0,11
1,1,,1,26,676,4,1975,10,117,3,0,0,1,0,0,0,0,0,12,0,6,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,1,0,25000,10.126631,105000,11.561716,0,3,1,0,1,0,0,5,0,1,1,4,2,-1,2,2,1,2,3,1,-1,2,-1,-1,1,-1,0,,1,1,0,3,2,0,0,0,2000,0,2
1,1,,0,38,1444,3,1963,8,333,3,0,0,0,1,0,1,0,0,16,0,9,,,,,,,,,,,,,0,1,0,0,1,0,0,1,0,0,0,85000,11.350407,115000,11.652687,0,5,1,0,1,0,0,1.5,1,1,0,2,3,-3,2,2,2,2,2,-1,-1,2,-1,-3,-3,-3,0,,3,,0,,,3,1,1,2000,1,4
1,1,,0,32,1024,3,1969,9,201,1,0,0,1,0,0,0,0,0,12,0,12,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,125000,11.736069,195000,12.180755,1,3,1,0,1,0,0,0.5,1,1,1,1,3,3,4,1,2,1,1,-3,-3,1,-3,-3,-3,-3,0,,3,3,0,2,4,2,1,4,2000,0,3
1,1,,0,50,2500,1,1951,6,320,3,0,0,0,1,1,0,0,0,16,14,16,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,1,0,85000,11.350407,85000,11.350407,1,4,1,0,1,0,0,3.5,0,1,1,2,3,1,2,2,1,2,3,1,-1,2,-1,-1,1,-1,0,,2,2,0,2,3,1,1,2,2000,0,7
1,1,,1,51,2601,1,1950,5,544,2,0,0,0,1,0,0,1,0,14,14,6,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,25000,10.126631,25000,10.126631,0,4,1,0,1,0,1,0,0,1,1,3,2,,2,2,1,,,1,1,,1,,,,0,,,3,0,,,3,1,1,2000,0,7
1,1,,1,25,625,4,1976,11,406,3,0,0,1,0,0,0,0,0,14,0,12,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,1,0,25000,10.126631,75000,11.225244,0,3,1,0,1,0,0,1,0.66666669,1,0,2,3,-3,3,4,2,1,1,-3,-3,1,-3,-3,-3,-3,0,,3,0,0,3,3,2,1,2,2000,0,2
1,1,,0,80,6400,0,1921,0,10,3,0,0,0,1,0,0,0,1,16,9,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75000,11.225244,0,2,1,0,1,0,0,2,0,1,1,3,3,1,4,1,1,3,2,3,3,2,-1,-1,-1,-3,0,,3,1,0,1,4,1,1,2,2000,0,11
1,1,,0,41,1681,2,1960,7,106,1,0,0,0,1,1,0,0,0,14,14,9,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,1,0,45000,10.714417,105000,11.561716,0,3,1,0,1,0,0,4,0,0,0,4,4,1,3,4,-1,1,1,-1,-1,2,-3,-1,-3,-1,0,,3,3,0,4,4,8,1,4,2000,0,5
1,1,,0,44,1936,2,1957,7,361,1,0,0,1,0,0,0,0,0,9,0,6,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,0,15000,9.6158056,35000,10.463103,1,3,1,0,1,0,0,4,0,0,0,2,3,3,3,1,1,,,,1,3,,,,,1,,3,3,0,,4,9,1,1,2000,0,5
1,1,,0,25,625,4,1976,11,106,1,0,0,1,0,0,0,0,0,16,0,12,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,1,0,0,,55000,10.915089,1,3,1,0,1,0,0,1,0.66666669,1,0,3,3,-1,3,4,1,1,1,-3,-3,1,-1,-1,-1,-1,0,,3,3,0,2,4,0,0,0,2000,0,2
1,1,,0,30,900,3,1971,10,106,1,0,0,1,0,0,0,0,0,16,0,6,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,1,0,35000,10.463103,250000,12.429216,1,5,1,0,1,0,0,1,1,1,0,2,2,-1,3,2,1,2,2,1,-1,2,-1,1,1,1,1,,3,2,0,2,3,3,1,1,2000,0,3
1,1,,1,46,2116,2,1955,6,927,1,0,0,0,1,0,0,0,1,12,12,6,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,85000,11.350407,85000,11.350407,0,5,1,0,1,0,1,0.16666667,0,1,1,2,4,1,4,3,1,1,1,1,-1,1,-1,-1,3,3,0,,3,0,0,3,3,2,1,2,2000,0,6
1,1,,1,24,576,4,1977,11,104,1,0,0,1,0,0,0,0,0,14,0,16,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,1,0,25000,10.126631,95000,11.461632,1,3,1,0,1,0,0,0.33333334,1,1,0,3,3,3,4,4,2,2,2,-1,1,1,1,-3,1,-3,0,,3,3,0,2,4,3,1,1,2000,0,1
1,1,,1,26,676,4,1975,10,106,3,0,0,1,0,0,0,0,0,16,0,16,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,75000,11.225244,250000,12.429216,1,6,1,0,1,0,0,0,0,1,1,4,4,-3,2,2,2,1,1,-3,-3,1,-3,-3,-3,-3,0,,3,1,0,2,4,3,1,1,2000,1,2
1,2,1.664194,1,24,576,4,1977,11,830,1,0,0,0,1,1,0,0,0,12,12,12,12,12,,3,1,0,0,0,3,,1,,0,0,1,0,1,0,0,0,0,1,0,15000,9.6158056,35000,10.463103,,1,2,0,0,0,1,2,,,,,,,,,1,,,,,,,,,,,,,,,,,9,1,1,2000,0,1
1,2,0.98643798,1,72,5184,0,1929,1,721,1,0,0,0,1,0,0,0,1,0,6,0,9,9,,1,1,0,0,0,2,2,2,,0,1,0,0,1,1,0,1,0,0,0,0,,0,,,2,1,1,0,0,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,0,0,0,2000,1,11
1,2,1.207078,1,48,2304,2,1953,6,719,1,0,0,0,1,1,0,0,0,6,12,9,18,18,,,1,0,0,0,2,,2,,0,0,1,0,1,0,0,0,0,1,0,0,,55000,10.915089,,3,2,0,0,0,1,2,,,,,,,,,1,,,,,,,,,,,,,,,,,8,1,4,2000,0,6
1,2,1.391627,1,23,529,4,1978,11,108,1,0,0,1,0,0,0,0,0,16,,16,16,16,1,3,1,1,0,0,3,4,,,0,1,0,1,0,0,0,0,0,1,0,0,,65000,11.082143,,1,1,0,0,1,1,0.5,,,,,,,,,1,,,,,,,,,,,,,,,,,68,0,0,2000,0,1
1,2,1.125631,0,52,2704,1,1949,5,730,1,0,0,0,1,1,0,0,0,6,6,6,12,12,6,1,1,0,0,0,3,3,2,,0,0,1,0,0,0,0,0,0,0,1,35000,10.463103,55000,10.915089,,2,1,0,0,0,1,4,,,,,,,,,-1,,,,,,,,,,,,,,,,,8,1,4,2000,0,7
1,2,0.87227499,1,46,2116,2,1955,6,436,3,0,0,0,1,1,0,0,0,12,12,9,14,12,2,4,1,1,0,0,1,3,2,,0,0,1,0,1,0,0,0,0,1,0,35000,10.463103,145000,11.884489,,4,112,0,1,0,1,2,,,,,,,,,1,,,,,,,,,,,,,,,,,8,1,1,2000,0,6
1,2,0.88284397,1,61,3721,0,1940,3,899,1,0,0,0,1,1,0,0,0,6,6,0,16,16,5,1,1,1,0,0,,2,2,,0,0,1,0,0,0,0,0,0,0,1,0,,0,,,3,801,1,0,0,1,2,,,,,,,,,1,,,,,,,,,,,,,,,,,8,1,1,2000,0,9
1,2,1.322888,1,37,1369,3,1964,8,526,1,0,0,0,1,1,0,0,0,9,12,6,14,14,2,4,1,1,0,0,1,4,2,,0,0,1,0,1,0,0,0,0,1,0,0,,35000,10.463103,,3,1,0,0,1,1,2,,,,,,,,,2,,,,,,,,,,,,,,,,,0,0,0,2000,0,4
1,2,0.68690199,1,42,1764,2,1959,7,741,1,0,0,1,0,0,0,0,0,14,,6,12,12,,,,0,0,0,3,4,2,,0,0,0,0,0,0,0,0,0,0,0,45000,10.714417,0,,,4,1,0,0,1,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,3,1,1,2000,0,5
1,2,0.907058,1,40,1600,2,1961,8,646,1,0,0,0,1,1,0,0,0,12,16,6,14,14,6,4,1,0,0,0,1,1,2,,0,0,1,0,1,0,0,0,0,1,0,15000,9.6158056,35000,10.463103,,4,646,0,0,0,1,3,,,,,,,,,1,,,,,,,,,,,,,,,,,3,1,3,2000,0,5
1,2,0.623882,0,52,2704,1,1949,5,744,1,0,0,0,1,1,0,0,0,16,12,14,16,14,5,4,1,1,0,0,2,3,3,,0,0,1,0,1,0,0,0,0,1,0,95000,11.461632,95000,11.461632,,3,1,0,1,0,1,0.33333334,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,4,2000,0,7
1,2,0.84677398,1,39,1521,3,1962,8,106,3,0,0,1,0,0,0,0,0,16,,0,16,14,10,4,1,0,0,0,4,4,3,,0,1,0,0,0,0,0,0,0,1,0,250000,12.429216,250000,12.429216,,6,1,0,1,0,1,2,,,,,,,,,2,,,,,,,,,,,,,,,,,2,1,4,2000,0,4
1,2,0.85675901,1,76,5776,0,1925,0,112,1,0,0,0,1,0,0,0,1,9,9,6,16,12,4,1,1,0,0,0,2,3,3,,0,0,0,0,1,1,0,1,0,0,0,0,,35000,10.463103,,3,1,0,1,0,1,2,,,,,,,,,1,,,,,,,,,,,,,,,,,3,0,0,2000,1,11
1,2,1.02393,0,38,1444,3,1963,8,711,1,0,0,1,0,0,0,0,0,12,,6,14,14,7,1,1,0,0,0,2,,2,,0,1,0,0,0,0,0,0,0,1,0,35000,10.463103,35000,10.463103,,4,2,0,0,0,1,0.5,,,,,,,,,1,,,,,,,,,,,,,,,,,3,1,3,2000,0,4
1,2,0.61397499,1,53,2809,1,1948,5,251,3,0,0,0,1,1,0,0,0,12,12,0,14,14,1,1,1,0,0,0,1,,2,,0,0,1,0,0,0,0,0,0,0,1,25000,10.126631,55000,10.915089,,3,1,0,0,0,1,0.5,,,,,,,,,1,,,,,,,,,,,,,,,,,0,0,0,2000,0,7
1,2,1.016535,1,45,2025,2,1956,7,811,1,0,0,0,1,1,0,0,0,6,12,0,12,12,3,4,1,0,0,0,3,3,1,,0,0,1,0,1,0,0,0,0,1,0,0,,55000,10.915089,,2,811,1,0,0,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,0,0,0,2000,0,6
1,2,1.016535,1,45,2025,2,1956,7,747,1,0,0,0,1,1,0,0,0,6,6,12,14,14,7,1,1,0,0,0,2,2,1,,0,0,1,0,1,0,0,0,0,1,0,25000,10.126631,65000,11.082143,,4,801,1,0,0,1,2,,,,,,,,,2,,,,,,,,,,,,,,,,,2,1,4,2000,0,6
1,2,0.82144099,1,46,2116,2,1955,6,747,1,0,0,0,1,1,0,0,0,12,14,6,12,12,1,1,1,0,1,0,1,4,2,,0,0,1,0,1,0,0,0,0,1,0,25000,10.126631,95000,11.461632,,4,2,0,0,0,1,2.5,,,,,,,,,1,,,,,,,,,,,,,,,,,3,1,3,2000,0,6
1,2,1.039686,1,38,1444,3,1963,8,320,3,0,0,0,1,1,0,0,0,12,14,9,14,14,5,4,1,1,0,0,3,3,2,,0,0,1,0,1,0,0,0,0,1,0,0,,55000,10.915089,,3,1,0,0,0,1,1,,,,,,,,,2,,,,,,,,,,,,,,,,,0,0,0,2000,0,4
1,2,0.69869798,1,32,1024,3,1969,9,513,1,0,0,0,1,1,0,0,0,14,18,6,16,14,5,4,1,0,0,0,2,,2,,0,1,1,0,0,0,0,0,0,0,0,35000,10.463103,95000,11.461632,,4,510,0,0,0,1,2,,,,,,,,,1,,,,,,,,,,,,,,,,,3,1,1,2000,0,3
1,2,0.89951903,1,43,1849,2,1958,7,711,1,0,0,0,1,1,0,0,0,9,9,6,14,14,9,4,1,0,0,0,1,1,1,,0,0,1,0,1,0,0,0,0,1,0,25000,10.126631,45000,10.714417,,4,1,0,0,0,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,3,1,3,2000,0,5
1,2,0.87076497,0,33,1089,3,1968,9,200,1,0,0,0,1,1,0,0,0,14,16,9,12,12,7,1,1,1,0,0,,3,2,,0,0,1,0,0,0,0,0,0,0,1,45000,10.714417,85000,11.350407,,4,1,0,1,0,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,3,1,1,2000,0,3
1,2,0.82144099,1,41,1681,2,1960,7,714,1,0,0,0,1,1,0,0,0,12,14,0,14,14,5,,,0,0,0,3,4,2,,0,0,1,1,1,0,0,0,0,1,0,0,,35000,10.463103,,4,2,0,0,0,1,0.5,,,,,,,,,2,,,,,,,,,,,,,,,,,0,0,0,2000,0,5
1,2,0.82001901,0,31,961,3,1970,9,717,3,0,0,1,0,0,0,0,0,14,,12,16,16,3,1,1,0,0,0,3,,2,,0,1,0,0,0,0,0,0,0,1,0,65000,11.082143,75000,11.225244,,3,2,0,0,0,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,8,1,4,2000,0,3
1,2,0.84245503,1,64,4096,0,1937,3,440,1,0,0,0,1,1,0,0,0,9,16,0,16,16,6,3,3,0,0,0,3,4,3,,0,0,1,0,1,0,0,0,0,1,0,0,,105000,11.561716,,4,1,0,0,1,1,3,,,,,,,,,1,,,,,,,,,,,,,,,,,8,0,0,2000,0,9
1,2,1.458154,1,28,784,4,1973,10,540,1,0,0,1,0,0,0,0,0,12,,9,14,12,2,4,1,1,0,0,2,1,2,,0,1,0,1,0,0,0,0,0,1,0,55000,10.915089,115000,11.652687,,6,540,0,0,0,1,1,,,,,,,,,2,,,,,,,,,,,,,,,,,3,1,3,2000,0,2
1,2,1.038839,1,48,2304,2,1953,6,702,1,0,0,0,1,1,0,0,0,6,9,0,16,16,3,1,1,0,0,0,2,2,2,,0,0,1,0,1,0,0,0,0,1,0,0,,35000,10.463103,,3,702,0,0,0,1,2,,,,,,,,,2,,,,,,,,,,,,,,,,,0,0,0,2000,0,6
1,2,0.54572397,1,72,5184,0,1929,1,8,3,0,0,0,1,1,0,0,0,12,16,16,12,12,,4,1,0,0,0,,1,1,,0,0,1,0,1,0,0,0,0,1,0,0,,15000,9.6158056,,5,407,0,0,0,1,4,,,,,,,,,1,,,,,,,,,,,,,,,,,2,0,0,2000,0,11
1,2,0.99122,0,55,3025,1,1946,5,7,3,0,0,0,1,1,0,0,0,9,6,0,16,14,5,4,1,0,0,0,3,3,1,,0,1,1,0,1,0,0,1,0,0,0,35000,10.463103,35000,10.463103,,3,112,0,1,0,1,2,,,,,,,,,1,,,,,,,,,,,,,,,,,8,1,3,2000,1,8
1,2,0.98643798,1,73,5329,0,1928,1,821,1,0,0,0,1,1,0,0,0,0,6,0,18,18,5,3,3,0,0,0,1,1,2,,0,0,1,0,0,0,0,0,0,0,1,5000,8.5171928,5000,8.5171928,,2,1,1,0,0,1,1.5,,,,,,,,,2,,,,,,,,,,,,,,,,,10,0,0,2000,0,11
1,2,0.549137,0,65,4225,0,1936,3,928,1,0,0,0,1,1,0,0,0,12,12,16,18,18,8,1,1,0,0,0,2,2,1,,0,0,1,0,1,0,0,0,0,1,0,55000,10.915089,95000,11.461632,,3,801,1,0,0,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,3,1,1,2000,0,10
1,2,0.83263701,1,32,1024,3,1969,9,114,3,0,0,0,1,1,0,0,0,14,14,2,16,14,5,4,3,0,0,0,3,,2,,0,0,1,0,1,0,0,0,0,1,0,35000,10.463103,85000,11.350407,,3,2,0,0,0,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,3,1,1,2000,0,3
1,2,0.71973997,1,43,1849,2,1958,7,369,1,0,0,0,1,1,0,0,0,12,12,6,16,16,5,4,1,0,0,0,1,4,2,,0,0,1,0,1,0,0,0,0,1,0,15000,9.6158056,75000,11.225244,,4,423,0,0,0,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,0,0,0,2000,0,5
1,2,0.59273797,0,49,2401,2,1952,6,511,1,0,0,0,1,1,0,0,0,14,16,6,18,18,6,4,1,0,0,0,3,3,1,,0,1,1,0,1,0,0,1,0,0,0,65000,11.082143,115000,11.652687,,6,510,0,0,0,1,0.5,,,,,,,,,1,,,,,,,,,,,,,,,,,2,1,2,2000,1,6
1,2,0.62508202,1,52,2704,1,1949,5,700,1,0,0,0,1,1,0,0,0,12,14,6,18,18,6,4,3,0,0,0,2,2,2,,0,0,1,0,0,0,0,0,0,0,1,0,,35000,10.463103,,2,510,0,0,0,1,2,,,,,,,,,1,,,,,,,,,,,,,,,,,0,0,0,2000,0,7
1,2,0.69856501,1,45,2025,2,1956,7,108,3,0,0,1,0,0,0,0,0,16,,6,14,14,5,4,3,0,0,0,4,4,2,,0,0,0,1,0,0,0,0,0,0,0,45000,10.714417,45000,10.714417,,3,1,0,1,0,1,2,,,,,,,,,2,,,,,,,,,,,,,,,,,3,1,1,2000,0,6
1,2,1.9079109,0,30,900,3,1971,10,333,1,0,0,0,1,1,0,0,0,9,9,6,12,12,7,1,1,1,0,0,2,1,2,,0,1,1,0,1,0,0,1,0,0,0,35000,10.463103,35000,10.463103,,4,337,0,0,0,1,1,,,,,,,,,2,,,,,,,,,,,,,,,,,3,1,1,2000,1,3
1,2,0.623882,0,58,3364,1,1943,4,112,1,0,0,0,1,1,0,0,0,14,12,9,16,16,,3,1,0,0,0,3,3,2,,0,1,1,1,1,1,0,1,0,0,0,0,,0,,,3,112,0,1,0,1,1.5,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,4,2000,1,8
1,2,0.84245503,1,72,5184,0,1929,1,330,1,0,0,0,1,1,0,0,0,9,9,6,12,12,3,1,1,0,0,0,3,,1,,0,0,1,0,1,0,0,0,0,1,0,0,,75000,11.225244,,4,1,0,0,0,1,6,,,,,,,,,1,,,,,,,,,,,,,,,,,3,0,0,2000,0,11
1,2,1.147018,1,26,676,4,1975,10,700,1,0,0,0,1,1,0,0,0,14,14,9,16,16,5,4,1,1,0,0,3,4,2,,0,0,1,0,0,0,0,0,0,0,1,25000,10.126631,65000,11.082143,,3,702,0,0,0,1,3,,,,,,,,,1,,,,,,,,,,,,,,,,,3,1,1,2000,0,2
1,2,1.016535,1,48,2304,2,1953,6,844,1,0,0,0,1,0,1,0,0,6,,0,18,18,5,1,1,0,0,0,2,4,2,,0,0,0,0,1,0,0,0,0,0,0,15000,9.6158056,35000,10.463103,,2,1,1,0,0,1,1,,,,,,,,,2,,,,,,,,,,,,,,,,,8,1,3,2000,0,6
1,2,1.016535,1,46,2116,2,1955,6,906,1,0,0,0,1,1,0,0,0,6,9,9,14,14,2,1,1,0,0,0,,,1,,0,1,1,0,1,0,0,1,0,0,0,5000,8.5171928,45000,10.714417,,3,1,1,0,0,1,3,,,,,,,,,1,,,,,,,,,,,,,,,,,9,1,1,2000,1,6
1,2,1.322888,1,36,1296,3,1965,8,545,1,0,0,0,1,1,0,0,0,9,9,6,12,12,1,4,3,0,0,0,3,3,2,,0,0,1,0,1,0,0,0,0,1,0,0,,95000,11.461632,,2,1,0,0,0,1,2,,,,,,,,,1,,,,,,,,,,,,,,,,,0,0,0,2000,0,4
1,2,1.039686,1,41,1681,2,1960,7,940,1,0,0,0,1,0,1,0,0,12,,9,14,14,2,3,1,0,0,0,3,3,3,,0,0,0,0,0,0,0,0,0,0,0,25000,10.126631,25000,10.126631,,4,1,0,0,1,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,2,1,2,2000,0,5
1,2,1.033962,1,54,2916,1,1947,5,7,3,0,0,0,1,1,0,0,0,0,0,0,12,12,5,1,1,1,0,0,3,2,2,,0,0,1,0,1,0,0,0,0,1,0,15000,9.6158056,45000,10.714417,,3,852,1,0,0,1,2.5,,,,,,,,,1,,,,,,,,,,,,,,,,,8,1,4,2000,0,7
1,2,0.84328598,0,45,2025,2,1956,7,712,1,0,0,0,1,1,0,0,0,9,12,0,14,14,7,1,1,0,0,0,1,2,2,,0,0,1,0,1,0,0,0,0,1,0,15000,9.6158056,15000,9.6158056,,3,712,0,0,0,1,3,,,,,,,,,2,,,,,,,,,,,,,,,,,3,1,3,2000,0,6
1,2,0.78470498,1,62,3844,0,1939,3,615,1,0,0,0,1,0,0,0,1,6,6,6,16,16,5,1,1,0,0,0,2,1,2,,0,0,0,0,1,0,0,0,0,0,0,0,,75000,11.225244,,3,1,1,0,0,1,2.6666667,,,,,,,,,1,,,,,,,,,,,,,,,,,0,0,0,2000,0,9
1,2,0.99571902,1,39,1521,3,1962,8,718,1,0,0,0,1,1,0,0,0,12,12,6,16,16,5,4,3,1,0,0,,1,2,,0,0,1,0,1,0,0,0,0,1,0,25000,10.126631,55000,10.915089,,3,2,0,0,0,1,1.5,,,,,,,,,1,,,,,,,,,,,,,,,,,2,1,2,2000,0,4
1,2,1.664194,1,22,484,4,1979,11,853,1,0,0,1,0,0,0,0,0,12,,9,9,12,6,3,3,1,0,0,3,,,,0,0,0,0,0,0,0,0,0,0,0,15000,9.6158056,15000,9.6158056,,6,2,0,0,0,1,2,,,,,,,,,-1,,,,,,,,,,,,,,,,,3,1,4,2000,0,1
1,2,0.71973997,1,45,2025,2,1956,7,540,1,0,0,0,1,0,1,0,0,12,,12,14,12,2,1,1,1,0,0,3,4,3,,0,0,0,0,1,0,0,0,0,0,0,45000,10.714417,45000,10.714417,,3,540,0,0,0,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,3,1,1,2000,0,6
1,2,0.78123301,1,32,1024,3,1969,9,270,1,0,0,1,0,0,0,0,0,12,,6,12,12,5,3,3,1,0,0,3,3,2,,0,1,0,0,0,0,0,0,0,1,0,0,,55000,10.915089,,2,270,0,0,0,1,6,,,,,,,,,1,,,,,,,,,,,,,,,,,3,1,1,2000,0,3
